"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"OS","CYT_Rooney","ICB_small_Nathanson",-0.811,0.439,24,0.0646319879419528,"Melanoma","CTLA4",0.0698861166205158
"OS","Teff_McDermott","ICB_small_Nathanson",-0.819,0.452,24,0.0698861166205158,"Melanoma","CTLA4",0.0698861166205158
