"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"CYT_Rooney",-0.722609971724103,-0.607314148681046,0.282424907531605,0.38129496402878,-0.648681055155866,-0.33812949640287,-0.272720141643687,-0.942446043165457,-0.0293764988009539,-0.51112809941799,0.724820143884893,-0.156474820143879,-0.028776978417261,-0.605515587529967,0.646282973621104,-0.612793588658476,-0.955635491606704,0.486211031175062,-0.808153477218215,-0.217625899280569,-0.584341798084702,0.810551558752998,0.772781774580336,-0.0989208633093468,-0.184052757793759,-0.898742171311484,0.899880095923262,0.99220623501199,-0.543764988009584,0.487949984180915,0.297362110311754,-0.429662532205147,0.588729016786572
"Teff_McDermott",-0.250247683581009,-0.407207207207195,0.592151955439138,0.528391838192118,0.194296512169486,-0.235178035178007,-0.429342013246099,-0.704641888852417,0.28487353332714,-0.0977204117045782,0.863663663663661,0.27082896850339,-0.386407259134528,-0.445918498051197,0.642042042042039,-0.416534902249163,-0.579683765398045,0.0759255747922747,-0.661149891613481,-0.68712296367165,-0.766821492773062,0.657721590577269,0.547466398437278,-0.420163020163014,-0.0264264264264305,-0.45399460117235,0.773816164919367,0.822402980250244,-0.740457391654021,0.565864028175043,-0.108108108108103,-0.442217954522936,0.271388236062151
