"input_data.Gene","input_data.Study","input_data.N","input_data.Coef","input_data.SE","input_data.Pval","input_data.Cancer_type","input_data.Treatment","meta_output.studlab","meta_output.TE","meta_output.seTE","meta_output.statistic","meta_output.pval","meta_output.df","meta_output.lower","meta_output.upper","meta_output.w.common","meta_output.w.random","meta_output.zval","meta_output.w.fixed","meta_summery.Gene","meta_summery.Coef","meta_summery.SE","meta_summery.CI_lower","meta_summery.CI_upper","meta_summery.Pval","meta_summery.I2","meta_summery.Q_Pval"
"CXCL9","ICB_small_Van_Allen",42,-0.0546474105906225,0.191570795772212,0.775445253958734,"Melanoma","CTLA4","ICB_small_Van_Allen",-0.0546474105906225,0.191570795772212,-0.285259610528534,0.775445253958734,NA,-0.430119270793836,0.320824449612591,27.2484243093523,27.2484243093523,-0.285259610528534,27.2484243093523,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Liu",74,-0.0540917049488041,0.176260743211298,0.758931223052819,"Melanoma","PD-1/PD-L1","ICB_small_Liu",-0.0540917049488041,0.176260743211298,-0.306884584526913,0.758931223052819,NA,-0.399556413531211,0.291373003633603,32.1876155884222,32.1876155884222,-0.306884584526913,32.1876155884222,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Riaz",23,-0.0536926364917663,0.290621530478762,0.853424293563264,"Melanoma","PD-1/PD-L1","ICB_small_Riaz",-0.0536926364917663,0.290621530478762,-0.184751062329465,0.853424293563264,NA,-0.623300369362049,0.515915096378517,11.8398017082162,11.8398017082162,-0.184751062329465,11.8398017082162,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Padron",45,-0.0507026961748001,0.164855868965491,0.758418891636333,"Pancreas","PD-1/PD-L1","ICB_small_Padron",-0.0507026961748001,0.164855868965491,-0.307557725987988,0.758418891636333,NA,-0.373814261987217,0.272408869637617,36.7952005373955,36.7952005373955,-0.307557725987988,36.7952005373955,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Padron",45,-0.033874860644954,0.166549504584393,0.838828540484164,"Pancreas","PD-1/PD-L1","ICB_small_Padron",-0.033874860644954,0.166549504584393,-0.203392142951642,0.838828540484164,NA,-0.360305891273353,0.292556169983445,36.0506674400054,36.0506674400054,-0.203392142951642,36.0506674400054,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Liu",74,-0.0304906217606345,0.176170043498959,0.862592513496558,"Melanoma","PD-1/PD-L1","ICB_small_Liu",-0.0304906217606345,0.176170043498959,-0.173074951649283,0.862592513496558,NA,-0.375777562173449,0.31479631865218,32.2207671837029,32.2207671837029,-0.173074951649283,32.2207671837029,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,-0.0260151933170797,0.319013252446033,0.935005404127019,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",-0.0260151933170797,0.319013252446033,-0.0815489423013254,0.935005404127019,NA,-0.651269678702289,0.599239292068129,9.82613101032233,9.82613101032233,-0.0815489423013254,9.82613101032233,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Liu",74,-0.0109202378680502,0.178209591663678,0.951138211241739,"Melanoma","PD-1/PD-L1","ICB_small_Liu",-0.0109202378680502,0.178209591663678,-0.0612774978389444,0.951138211241739,NA,-0.360204619228448,0.338364143492348,31.487476024257,31.487476024257,-0.0612774978389444,31.487476024257,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Miao",33,-0.00773291859637905,0.251578283844143,0.975478786029341,"Kidney","PD-1/PD-L1","ICB_small_Miao",-0.00773291859637905,0.251578283844143,-0.030737623606534,0.975478786029341,NA,-0.500817294223294,0.485351457030536,15.7998767633149,15.7998767633149,-0.030737623606534,15.7998767633149,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Padron",45,-0.00344923565702008,0.148134586385859,0.981423357754604,"Pancreas","PD-1/PD-L1","ICB_small_Padron",-0.00344923565702008,0.148134586385859,-0.0232844721896044,0.981423357754604,NA,-0.293787689838041,0.286889218524001,45.570842900793,45.570842900793,-0.0232844721896044,45.570842900793,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Miao",33,0.00772265136417045,0.291839636115028,0.978888867418802,"Kidney","PD-1/PD-L1","ICB_small_Miao",0.00772265136417045,0.291839636115028,0.0264619688640462,0.978888867418802,NA,-0.564272524682559,0.5797178274109,11.7411719866572,11.7411719866572,0.0264619688640462,11.7411719866572,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Riaz",23,0.009907453798295,0.266152171654471,0.970305787423753,"Melanoma","PD-1/PD-L1","ICB_small_Riaz",0.009907453798295,0.266152171654471,0.0372247715910327,0.970305787423753,NA,-0.51174121705159,0.53155612464818,14.116920590187,14.116920590187,0.0372247715910327,14.116920590187,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Liu",74,0.0297359604266474,0.187454923609271,0.873960450767134,"Melanoma","PD-1/PD-L1","ICB_small_Liu",0.0297359604266474,0.187454923609271,0.158629924752623,0.873960450767134,NA,-0.337668938572231,0.397140859425526,28.4581258887742,28.4581258887742,0.158629924752623,28.4581258887742,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Padron",45,0.0623711928740839,0.186038932395123,0.737429855100814,"Pancreas","PD-1/PD-L1","ICB_small_Padron",0.0623711928740839,0.186038932395123,0.335258819598123,0.737429855100814,NA,-0.302258414342639,0.427000800090807,28.8929790581504,28.8929790581504,0.335258819598123,28.8929790581504,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Miao",33,0.0721933360249578,0.215101528470913,0.737154070568166,"Kidney","PD-1/PD-L1","ICB_small_Miao",0.0721933360249578,0.215101528470913,0.335624467841567,0.737154070568166,NA,-0.349397912797549,0.493784584847464,21.6128981650066,21.6128981650066,0.335624467841567,21.6128981650066,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.0822617524710108,0.304518168205227,0.787054534452946,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.0822617524710108,0.304518168205227,0.270137420554728,0.787054534452946,NA,-0.514582889849344,0.679106394791366,10.7838436510031,10.7838436510031,0.270137420554728,10.7838436510031,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Miao",33,0.0840000669746014,0.25898387476866,0.74567702360816,"Kidney","PD-1/PD-L1","ICB_small_Miao",0.0840000669746014,0.25898387476866,0.324344776483228,0.74567702360816,NA,-0.423599000148604,0.591599134097807,14.9092072388703,14.9092072388703,0.324344776483228,14.9092072388703,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Liu",74,0.0842480448100352,0.196014141384752,0.66733680225402,"Melanoma","PD-1/PD-L1","ICB_small_Liu",0.0842480448100352,0.196014141384752,0.429805952850445,0.66733680225402,NA,-0.299932612764621,0.468428702384691,26.027064654595,26.027064654595,0.429805952850445,26.027064654595,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Padron",45,0.0912888807373382,0.164530232986615,0.579000253520936,"Pancreas","PD-1/PD-L1","ICB_small_Padron",0.0912888807373382,0.164530232986615,0.554845629768024,0.579000253520937,NA,-0.231184450284411,0.413762211759088,36.940993782503,36.940993782503,0.554845629768024,36.940993782503,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Nathanson",24,0.129927619720702,0.276590691448237,0.638535856181495,"Melanoma","CTLA4","ICB_small_Nathanson",0.129927619720702,0.276590691448237,0.46974689943612,0.638535856181495,NA,-0.412180173976873,0.672035413418277,13.071483528582,13.071483528582,0.46974689943612,13.071483528582,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.139978723334315,0.307654476125896,0.649118740560214,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.139978723334315,0.307654476125896,0.454986792641476,0.649118740560216,NA,-0.463012969554979,0.742970416223609,10.5650978525907,10.5650978525907,0.454986792641476,10.5650978525907,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.140758173724784,0.300512234496368,0.639502748142651,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.140758173724784,0.300512234496368,0.468394153604702,0.639502748142651,NA,-0.448234982801752,0.72975133025132,11.0732647736425,11.0732647736425,0.468394153604702,11.0732647736425,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.141862199804685,0.307410326323952,0.644457808200617,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.141862199804685,0.307410326323952,0.461475063317129,0.644457808200618,NA,-0.460650968265966,0.744375367875336,10.5818864289812,10.5818864289812,0.461475063317129,10.5818864289812,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.149701973965613,0.27532248893928,0.586625092528801,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.149701973965613,0.27532248893928,0.543733185554009,0.586625092528801,NA,-0.389920188489303,0.689324136420529,13.1921817525905,13.1921817525905,0.543733185554009,13.1921817525905,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.159728644219399,0.309049061286465,0.605268470474713,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.159728644219399,0.309049061286465,0.516839117887961,0.605268470474714,NA,-0.445996385357984,0.765453673796782,10.4699628913837,10.4699628913837,0.516839117887961,10.4699628913837,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.17441269193827,0.334016876813289,0.601553848977174,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.17441269193827,0.334016876813289,0.522167303647248,0.601553848977173,NA,-0.480248356844328,0.829073740720868,8.96320187974586,8.96320187974586,0.522167303647248,8.96320187974586,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
"CXCL9","ICB_small_Hugo",26,0.210344275384722,0.310225140544449,0.497747923624282,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.210344275384722,0.310225140544449,0.678037489210466,0.497747923624282,NA,-0.397685827181274,0.818374377950718,10.3907290446149,10.3907290446149,0.678037489210466,10.3907290446149,"CXCL9",-0.204997364076111,0.0195256179797634,-0.243266872092335,-0.166727856059887,8.73994915445052e-26,0.00932334859923828,0.455476186246775
